Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,Longitud,Latitud
LA RIOJA,Chilecito,Sañogasta,46042120,0,0,0,0,0,0,0,219,219,-67.6277959527272,-29.3203738957214
LA RIOJA,Chilecito,Tilimuqui,46042130,0,0,0,0,0,0,0,13,13,-67.4296645756575,-29.1494438672162
LA RIOJA,Chilecito,La Puntilla,46042030,0,0,0,0,0,0,0,1,1,-67.4191244361359,-29.1484698105368
LA RIOJA,Coronel Felipe Varela,Guandacol,46028020,0,379,0,2,0,1,0,0,382,-68.5522045398452,-29.509859321691
LA RIOJA,Coronel Felipe Varela,Santa Clara,46028010,0,0,0,0,0,0,0,41,41,-68.6264098036917,-29.361377257847
LA RIOJA,Coronel Felipe Varela,Villa Unión,46028050,0,1122,0,3,0,1,0,258,1384,-68.2230741292594,-29.3227046223336
LA RIOJA,Coronel Felipe Varela,Aicuña,46028010,0,0,0,0,0,0,0,47,47,-67.7729134098149,-29.4772470519152
LA RIOJA,Coronel Felipe Varela,Los Palacios,46028030,0,0,0,0,0,0,0,107,107,-68.2271328398885,-29.3713119289112
LA RIOJA,Coronel Felipe Varela,Pagancillo,46028040,0,0,0,1,0,0,0,126,127,-68.0970404734465,-29.5412536132819
LA RIOJA,Famatina,Famatina,46049070,0,202,0,2,0,0,0,5,209,-67.5207596756722,-28.9291000348798
LA RIOJA,Famatina,Angulos,46049020,0,0,0,0,0,0,0,6,6,-67.6529605556859,-28.6595753462725
LA RIOJA,Famatina,Campanas,46049050,0,0,0,1,0,0,0,161,162,-67.6264406513676,-28.5560208289878
LA RIOJA,Famatina,Chañarmuyo,46049060,0,0,0,0,0,0,0,29,29,-67.5874723425836,-28.6123449106977
LA RIOJA,Famatina,La Cuadra,46049080,0,0,0,0,0,0,0,22,22,-67.6918652569621,-28.4724817643376
LA RIOJA,Famatina,Pituil,46049090,0,0,0,0,0,0,0,153,153,-67.4508379497995,-28.5815077306519
LA RIOJA,Famatina,Santa Cruz,46049110,0,0,0,0,0,0,0,22,22,-67.6899252647169,-28.4907371198
LA RIOJA,General Angel V. Peñaloza,Tama,46056020,7,0,0,1,0,0,0,149,157,-66.5413792482074,-30.5173084388038
LA RIOJA,General Angel V. Peñaloza,Punta de los Llanos,46056010,0,0,0,1,0,0,0,93,94,-66.556575245663,-30.165433857594
LA RIOJA,General Belgrano,Chañar,46063020,7,0,0,1,0,0,0,90,98,-65.9735931205601,-30.5590304532238
LA RIOJA,General Belgrano,Loma Blanca,46063030,0,0,0,0,0,2,0,0,2,-66.238741686799,-30.6446137810742
LA RIOJA,General Belgrano,Olta,46063040,0,1069,0,1,0,1,0,6,1077,-66.278060412461,-30.6399759885817
LA RIOJA,General Belgrano,Castro Barros,46063010,0,0,0,0,0,0,0,1,1,-65.7419372748158,-30.5956924271806
LA RIOJA,General Ocampo,Santa Rita de Catuna,46084050,0,299,0,0,0,1,0,0,300,-66.2356607957536,-30.9665198359206
LA RIOJA,General Ocampo,Ambil,46084010,0,0,0,0,0,0,0,34,34,-66.3603819377386,-31.1413359277957
LA RIOJA,General Ocampo,Milagro,46084030,0,813,0,1,0,0,0,0,814,-65.9882554540382,-31.0131717520524
LA RIOJA,General San Martín,Ulapes,46091010,0,691,0,2,0,0,0,1,694,-66.2514026305989,-31.582978877023
LA RIOJA,Independencia,Amaná,46105010,1,0,0,0,0,0,0,1,2,-67.5084950612514,-30.0611119791655
LA RIOJA,Independencia,Patquía,46105020,21,0,0,1,0,0,0,279,301,-66.8915886798437,-30.0522114405959
LA RIOJA,Rosario Vera Peñaloza,Chepes,46112010,2,2312,0,3,0,1,0,373,2691,-66.6046417930744,-31.3506186314416
LA RIOJA,Rosario Vera Peñaloza,Desiderio Tello,46112020,0,0,0,0,0,0,0,116,116,-66.3334915975105,-31.2240295500516
LA RIOJA,Sanagasta,Villa Sanagasta,46126010,0,543,0,5,0,1,0,5,554,-67.0414097362521,-29.3064491456943
LA RIOJA,Sanagasta,Villa Sanagasta,46126010,0,543,0,5,0,1,0,5,554,-67.0414097362521,-29.3064491456943
LA RIOJA,San Blas de los Sauces,Los Robles,46119010,0,1,0,3,0,1,0,102,107,-67.1178978512143,-28.4517974906601
LA RIOJA,San Blas de los Sauces,Salicas - San Blas,46119010,0,0,0,0,0,0,0,156,156,-67.0961546311904,-28.4076258105119
LA RIOJA,San Blas de los Sauces,Andolucas,46119010,0,0,0,0,0,0,0,16,16,-67.1592836516078,-28.5555816291232
LA RIOJA,San Blas de los Sauces,Chaupihuasi,46119010,0,0,0,0,0,0,0,16,16,-67.080433367311,-28.3536422425472
LA RIOJA,San Blas de los Sauces,Cuipan,46119010,0,0,0,0,0,0,0,50,50,-67.1178978512143,-28.4517974906601
LA RIOJA,San Blas de los Sauces,Las Talas,46119010,0,1,0,0,0,0,0,42,43,-67.1178978512143,-28.4517974906601
LA RIOJA,San Blas de los Sauces,San Blas,46119010,0,0,0,0,0,0,0,48,48,-67.0961546311905,-28.407625810512
LA RIOJA,San Blas de los Sauces,Shaqui,46119010,0,0,0,1,0,0,0,73,74,-67.128235105005,-28.4812201375784
LA RIOJA,San Blas de los Sauces,Suriyaco,46119010,0,0,0,0,0,0,0,2,2,-67.1592836516078,-28.5555816291232
LA RIOJA,San Blas de los Sauces,Tuyubil,46119010,0,0,0,0,0,0,0,2,2,-67.1592836516078,-28.5555816291232
LA RIOJA,General Juan F. Quiroga,San Antonio,46070040,0,0,0,0,0,0,0,33,33,-66.7571869922571,-31.0900907205412
LA RIOJA,General Juan F. Quiroga,Malanzán,46070010,0,0,0,1,0,0,0,347,348,-66.6194814951279,-30.815543887629
LA RIOJA,General Juan F. Quiroga,Nácate,46070020,0,0,0,0,0,0,0,78,78,-66.4051056083957,-30.8640381344546
LA RIOJA,General Juan F. Quiroga,Portezuelo,46070030,0,0,0,1,0,0,0,227,228,-66.7186798501751,-30.847619186484
LA RIOJA,General Lamadrid,Villa Castelli,46077010,0,0,0,1,0,0,0,255,256,-68.2253713917754,-29.0207515543035
LA RIOJA,Vinchina,Jagüé,46098010,0,0,0,0,0,0,0,2,2,-68.3668741365882,-28.6604900543905
LA RIOJA,Vinchina,Villa San José de Vinchina,46098020,0,0,0,2,0,0,0,431,433,-68.2060368408699,-28.7797111463416
MENDOZA,Capital,Mendoza,50007010,3498,60064,176,45082,23,13,0,2042,110898,-68.852787067524,-32.8774938474965
MENDOZA,General Alvear,Bowen,50014010,0,68,1,0,0,0,0,95,164,-67.5161818289008,-35.0009124317209
MENDOZA,General Alvear,General Alvear,50014030,527,3543,1,2224,33,1,0,3385,9714,-67.7009950828176,-34.9804694766564
MENDOZA,General Alvear,Carmensa,50014020,0,0,0,0,0,0,0,79,79,-67.662955044003,-35.1449057898791
MENDOZA,Godoy Cruz,Godoy Cruz,50021010,2110,10,84,39554,11,2,0,1012,42783,-68.8549231831208,-32.9215283150576
MENDOZA,Godoy Cruz,Gobernador Benegas,50021010,0,0,0,332,0,0,0,0,332,-68.8651880637399,-32.9443750737376
MENDOZA,Godoy Cruz,Villa Hipodromo,50021010,0,0,0,6,0,0,0,0,6,-68.8709990197701,-32.9085519196216
MENDOZA,Guaymallén,Colonia Segovia,50028010,0,0,0,1,0,0,0,142,143,-68.7264015008637,-32.8445720739406
MENDOZA,Guaymallén,Guaymallén,50028020,1210,2157,81,40111,17,0,0,1533,45109,-68.820068537927,-32.8925289639529
MENDOZA,Guaymallén,La Primavera,50028030,0,0,0,0,0,0,0,27,27,-68.6797682708562,-32.9212115151732
MENDOZA,Guaymallén,Los Corralitos,50028040,22,0,2,0,0,1,0,49,74,-68.7059893326547,-32.8978664693342
MENDOZA,Guaymallén,Puente de Hierro,50028050,778,0,3,0,0,0,0,116,897,-68.6889630695891,-32.8596996528436
MENDOZA,Junín,Ingeniero Giagnoni,50035010,2297,0,49,1287,0,0,0,66,3699,-68.4208925887498,-33.1247748459194
MENDOZA,Junín,Junín,50035020,271,0,4,961,0,1,0,215,1452,-68.4921156012444,-33.1450869905894
MENDOZA,Junín,La Colonia,50035030,0,0,0,541,0,0,0,201,742,-68.4874957269843,-33.0927994762934
MENDOZA,Junín,Los Barriales,50035040,545,0,2,0,0,0,0,175,722,-68.567527971482,-33.1010405156356
MENDOZA,Junín,Medrano,50035050,0,0,0,0,0,0,0,774,774,-68.6231695474222,-33.1762912284126
MENDOZA,Junín,Phillips,50035060,0,0,0,0,0,0,0,1,1,-68.3832295478144,-33.2032507142375
MENDOZA,Junín,Rodríguez Peña,50035070,0,0,0,0,0,0,0,48,48,-68.6046800215005,-33.1211519220358
MENDOZA,La Paz,La Paz,50042020,304,0,0,4,0,0,0,1,309,-67.5595785270435,-33.4610193184125
MENDOZA,Las Heras,Las Heras,50049050,70,3,29,15042,11,2,0,703,15860,-68.8452567330483,-32.8499236875213
MENDOZA,Las Heras,Papagayos,50049040,0,0,0,0,0,1,0,0,1,-68.8964,-32.8219
MENDOZA,Las Heras,Uspallata,50049110,26,0,2,2409,0,0,0,0,2437,-69.3582053741335,-32.595534534037
MENDOZA,Lavalle,3 de Mayo,50056150,0,0,0,0,0,0,0,21,21,-68.6462113031921,-32.675527945267
MENDOZA,Lavalle,Barrio Los Olivos,50056070,190,0,0,0,0,0,0,0,190,-68.3295580099939,-32.6972155730911
MENDOZA,Lavalle,Costa de Araujo,50056080,0,0,0,1,29,0,0,125,155,-68.4085951866641,-32.7568943573314
MENDOZA,Lavalle,El Vergel,50056100,0,0,0,0,0,0,0,22,22,-68.6476011792189,-32.7623132216047
MENDOZA,Lavalle,Ingeniero Gustavo André,50056110,0,0,0,0,0,0,0,26,26,-68.3268969073829,-32.6824002043157
MENDOZA,Lavalle,Jocolí,50056120,0,0,0,0,0,0,0,27,27,-68.6790408967958,-32.6125410510042
MENDOZA,Lavalle,Jocolí Viejo,50056130,0,0,0,0,0,0,0,25,25,-68.6602319575528,-32.7274623415005
MENDOZA,Lavalle,Villa Tulumaya,50056160,0,0,0,107,1,0,0,271,379,-68.6030438537926,-32.7196142429269
MENDOZA,Luján de Cuyo,Agrelo,50063010,0,0,0,562,0,0,0,67,629,-68.8960235351828,-33.1173844439975
MENDOZA,Luján de Cuyo,Cacheuta,50063030,16,0,0,0,0,0,0,31,47,-69.1159068278817,-33.0367104413315
MENDOZA,Luján de Cuyo,Las Compuertas,50063070,235,0,5,751,0,0,0,42,1033,-68.9757201428593,-33.0343953638207
MENDOZA,Luján de Cuyo,Luján de Cuyo,50063090,967,2,27,5014,6,0,0,1827,7843,-68.8912066261393,-33.0328665626243
MENDOZA,Luján de Cuyo,Perdriel,50063100,10,0,4,150,0,0,0,58,222,-68.8986010698045,-33.0690096392441
MENDOZA,Luján de Cuyo,Potrerillos,50063110,0,0,0,1,0,4,0,32,37,-69.2086449063504,-32.945486814506
MENDOZA,Luján de Cuyo,Ugarteche,50063120,0,0,0,123,0,0,0,127,250,-68.8972088041994,-33.2109451573216
MENDOZA,Luján de Cuyo,Barrio Perdriel IV,50063020,0,0,0,77,0,0,0,15,92,-68.9250404043338,-33.0753282280469
MENDOZA,Luján de Cuyo,Costa Flores,50063040,0,0,0,133,0,0,0,17,150,-68.9343214868201,-33.0705184504059
MENDOZA,Luján de Cuyo,El Carrizal,50063050,0,0,0,0,0,0,0,42,42,-68.7554951968491,-33.3037433557192
MENDOZA,Luján de Cuyo,El Salto,50063060,0,0,0,0,0,0,0,34,34,-69.3336484431929,-32.8994781760003
MENDOZA,Luján de Cuyo,Las Vegas,50063080,0,0,0,0,0,0,0,32,32,-69.2764002200338,-33.0058788620171
MENDOZA,Luján de Cuyo,La Puntilla,50063060,0,0,0,0,0,0,0,2,2,-68.8723323876365,-32.9609713860174
MENDOZA,Maipú,Barrancas,50070010,0,0,0,0,0,0,0,31,31,-68.7343792557021,-33.0833355400244
MENDOZA,Maipú,Cruz de Piedra,50070030,0,0,0,59,0,0,0,12,71,-68.7922412248266,-33.0293391100097
MENDOZA,Maipú,Fray Luis Beltrán,50070050,174,1,3,0,0,0,0,66,244,-68.6612377129718,-33.0049403047291
MENDOZA,Maipú,Maipú,50070060,202,2,13,9501,6,0,0,1356,11080,-68.8068438760291,-32.9394310178507
MENDOZA,Maipú,Rodeo del Medio,50070070,151,0,1,0,0,0,0,348,500,-68.7010652608485,-32.9880056754694
MENDOZA,Maipú,Russell,50070080,90,0,14,3901,0,0,0,0,4005,-68.8012715093769,-33.0046770772729
MENDOZA,Maipú,San Roque,50070090,80,0,6,3640,0,0,0,104,3830,-68.5981475648442,-33.0285638174611
MENDOZA,Maipú,Barrio Jesús de Nazaret,50070020,0,0,0,0,0,0,0,33,33,-68.7265920537237,-33.0103244179699
MENDOZA,Maipú,El Pedregal,50070040,0,0,0,0,0,0,0,31,31,-68.6544793531012,-32.8558805014704
MENDOZA,Maipú,Villa Teresa,50070100,0,0,0,0,0,0,0,38,38,-68.6288154157882,-33.0183178912335
MENDOZA,Malargüe,Las Leñas,50077030,0,0,0,3,0,0,0,0,3,-70.0817910991633,-35.1539650781638
MENDOZA,Malargüe,Malargüe,50077040,0,1613,4,3,0,4,0,28,1652,-69.5886491865783,-35.4770107120892
MENDOZA,Rivadavia,Andrade,50084010,0,0,0,0,0,0,0,13,13,-68.506066911759,-33.1624680014146
MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,50084020,0,0,0,0,0,0,0,5,5,-68.4383631651486,-33.2692489302548
MENDOZA,Rivadavia,Barrio Rivadavia,50084030,0,0,0,0,0,1,0,63,64,-68.4837256054182,-33.2304643070476
MENDOZA,Rivadavia,El Mirador,50084040,0,0,0,1,0,0,0,66,67,-68.3475556585345,-33.2906467543213
MENDOZA,Rivadavia,La Central,50084050,0,0,0,0,0,0,0,98,98,-68.3224073182181,-33.2736424903477
MENDOZA,Rivadavia,La Esperanza,50084060,0,0,0,0,0,0,0,33,33,-68.3343426790403,-33.3170659709211
MENDOZA,Rivadavia,La Florida,50084070,0,0,0,0,0,0,0,96,96,-68.4657172961175,-33.2827922646265
MENDOZA,Rivadavia,La Libertad,50084080,0,0,0,0,0,0,0,60,60,-68.5166268853637,-33.2163869013321
MENDOZA,Rivadavia,Los Árboles,50084090,0,0,0,0,0,0,0,8,8,-68.5759160345244,-33.1813162523339
MENDOZA,Rivadavia,Los Campamentos,50084100,0,0,0,0,0,0,0,81,81,-68.4008493516637,-33.2763607628549
MENDOZA,Rivadavia,Medrano,50084110,0,0,1,0,0,0,0,3,4,-68.6219271508795,-33.1787463382932
MENDOZA,Rivadavia,Mundo Nuevo,50084120,0,0,0,0,0,0,0,13,13,-68.4371725862256,-33.1753415989261
MENDOZA,Rivadavia,Reducción de Abajo,50084130,0,0,0,0,0,0,0,61,61,-68.5835152115814,-33.2063088772501
MENDOZA,Rivadavia,Rivadavia,50084140,636,0,5,2892,0,2,0,903,4438,-68.4736188877526,-33.19403215031
MENDOZA,Rivadavia,Santa María de Oro,50084150,0,0,0,0,0,0,0,42,42,-68.4335589109359,-33.2059806305116
MENDOZA,San Carlos,Chilecito,50091020,0,0,0,0,0,0,0,153,153,-69.0804633582269,-33.8934020968296
MENDOZA,San Carlos,Eugenio Bustos,50091030,18,0,0,0,0,0,0,628,646,-69.0729045258216,-33.7850224488548
MENDOZA,San Carlos,La Consulta,50091040,131,0,0,0,0,1,0,639,771,-69.1281255649691,-33.7386757381913
MENDOZA,San Carlos,San Carlos,50091060,0,167,0,0,0,0,0,400,567,-69.0490909178745,-33.7744494556708
MENDOZA,San Carlos,Pareditas,50091050,0,0,0,86,1,0,0,33,120,-69.0824859034273,-33.9452563037172
MENDOZA,San Carlos,Barrio El Cepillo,50091010,0,0,0,0,0,0,0,47,47,-69.1303497215532,-33.8386533809471
MENDOZA,San Martín,Alto Salvador,50098090,0,0,0,34,0,0,0,19,53,-68.4708407197208,-33.0359716817131
MENDOZA,San Martín,Alto Verde,50098020,0,0,0,63,0,0,0,88,151,-68.4180218961221,-33.1195037386563
MENDOZA,San Martín,Chapanay,50098060,0,0,1,7,0,0,0,32,40,-68.4765253845307,-32.9801177295667
MENDOZA,San Martín,El Ramblón,50098077,0,0,0,0,0,0,0,107,107,-68.2954844260235,-33.1617709736953
MENDOZA,San Martín,Montecaseros,50098080,0,0,0,0,0,0,0,94,94,-68.3936801268915,-33.0109966347898
MENDOZA,San Martín,Nueva California,50098090,0,0,0,0,0,0,0,47,47,-68.335450804198,-32.7450606095364
MENDOZA,San Martín,San Martín,50098100,0,3,0,2813,0,0,0,894,3710,-68.4605125505865,-33.0732178033808
MENDOZA,San Martín,Tres Porteñas,50098110,0,0,0,2,0,0,0,209,211,-68.3990962886724,-32.8994801779562
MENDOZA,San Martín,El Espino,50098073,0,0,0,0,0,0,0,59,59,-68.3982838200909,-33.077333062302
MENDOZA,San Rafael,25 de Mayo,50105220,0,79,1,0,0,0,0,14,94,-68.5495682219631,-34.5859138924719
MENDOZA,San Rafael,Cuadro Benegas,50105060,23,0,2,2894,0,0,0,418,3337,-68.2302164082512,-34.6331750282237
MENDOZA,San Rafael,El Nihuil,50105070,0,0,0,0,0,0,0,89,89,-68.6806149266928,-35.0353713864246
MENDOZA,San Rafael,Goudge,50105100,0,1,0,0,0,0,0,177,178,-68.1358422919666,-34.6803228490363
MENDOZA,San Rafael,San Rafael,50105210,2538,1757,208,12,1,0,0,1235,5751,-68.3310920132847,-34.6356104202068
MENDOZA,San Rafael,Punta del Agua,50105170,0,0,0,2,0,0,0,0,2,-68.0825092985548,-35.530165567926
MENDOZA,San Rafael,Las Malvinas,50105130,0,0,0,0,0,0,0,54,54,-68.2539362219611,-34.8384149976168
MENDOZA,San Rafael,Monte Comán,50105150,0,0,0,0,1,0,0,450,451,-67.8842899055404,-34.5971809945468
MENDOZA,San Rafael,Rama Caída,50105180,0,0,0,0,0,0,0,459,459,-68.3708631047738,-34.7043760307316
MENDOZA,San Rafael,Real del Padre,50105190,0,0,0,0,0,0,0,670,670,-67.7674203749059,-34.8433149755939
MENDOZA,San Rafael,Salto de Las Rosas,50105200,0,0,0,0,0,0,0,365,365,-68.2329031579027,-34.726958284268
MENDOZA,San Rafael,Villa Atuel,50105230,0,0,0,0,0,0,0,351,351,-67.9257905889932,-34.8345022006919
MENDOZA,San Rafael,Jaime Prats,50105110,0,0,0,0,0,0,0,94,94,-67.8191470107259,-34.9146831219286
MENDOZA,San Rafael,Capitán Montoya,50105050,0,0,0,0,0,0,0,2,2,-68.4654391114406,-34.5835613146884
MENDOZA,Santa Rosa,Barrio 12 de Octubre,50112010,0,0,0,2,0,0,0,0,2,-68.2809624398751,-33.1912015360595
MENDOZA,Santa Rosa,La Dormida,50112040,0,0,0,0,0,0,0,397,397,-67.9160460628593,-33.3499243562079
MENDOZA,Santa Rosa,Las Catitas,50112050,0,0,0,0,0,0,0,288,288,-68.0532182373693,-33.3001058785583
MENDOZA,Santa Rosa,Santa Rosa,50112060,0,0,0,2,0,0,0,153,155,-68.1567438797332,-33.2544227888887
MENDOZA,Tunuyán,Los Sauces,50119050,0,20,0,1,0,0,0,10,31,-69.1840214848841,-33.5952101670008
MENDOZA,Tunuyán,Tunuyán,50119060,199,1375,1,10,0,0,0,16,1601,-69.0253759357637,-33.5775549686559
MENDOZA,Tunuyán,Vista Flores,50119070,0,0,0,0,0,0,0,272,272,-69.1646922660824,-33.651355463945
MENDOZA,Tunuyán,Campo Los Andes,50119020,0,55,0,0,0,0,0,0,55,-69.1826331369796,-33.707078744557
MENDOZA,Tunuyán,Colonia Las Rosas,50119030,0,0,0,0,12,0,0,199,211,-69.1126485401013,-33.6129364669522
MENDOZA,Tupungato,San José,50126050,0,0,0,3,0,0,0,17,20,-69.1645780862147,-33.3068450101282
MENDOZA,Tupungato,Tupungato,50126060,358,0,0,3,0,3,0,598,962,-69.1513190958561,-33.3643638135734
MENDOZA,Tupungato,Cordón del Plata,50126020,0,0,0,0,0,0,0,344,344,-69.1399451802858,-33.4689491349532
MENDOZA,Tupungato,La Arboleda,50126040,0,0,0,0,0,0,0,45,45,-69.1247363670469,-33.3688267818118
MISIONES,25 de Mayo,25 de Mayo,54119060,0,0,0,0,538,2,0,0,540,-54.7475224881518,-27.3715719938072
MISIONES,25 de Mayo,Colonia Alicia,54119020,0,0,0,0,20,0,0,79,99,-54.3672999680752,-27.3792090956035
MISIONES,25 de Mayo,Colonia Aurora,54119030,0,0,0,0,10,1,0,110,121,-54.5154356645941,-27.479557957166
MISIONES,25 de Mayo,San Francisco de Asís,54119040,0,0,0,15,40,0,0,25,80,-54.7478069154214,-27.4597786529494
MISIONES,25 de Mayo,Santa Rita,54119050,0,0,0,30,150,1,0,50,231,-54.7305712624723,-27.5183529379611
MISIONES,25 de Mayo,Alicia Baja,54119025,0,0,0,0,0,0,0,68,68,-54.3575081480921,-27.4285421255893
MISIONES,25 de Mayo,Alba Posse,54119010,0,0,0,40,0,0,0,0,40,-54.687011236345,-27.5641504979908
MISIONES,Apóstoles,Apóstoles,54007010,1410,3510,0,4,0,1,0,138,5063,-55.7532126178864,-27.909806877888
MISIONES,Apóstoles,Azara,54007020,0,10,0,0,0,1,0,146,157,-55.6767993766976,-28.0572512053051
MISIONES,Apóstoles,San José,54007060,122,0,0,1,0,0,0,425,548,-55.7746920758949,-27.7653179990542
MISIONES,Cainguás,Aristóbulo del Valle,54014010,1,1194,0,1325,0,2,0,2,2524,-54.8949054572105,-27.0952902000827
MISIONES,Cainguás,Campo Grande,54014020,6,0,0,347,0,1,0,312,666,-54.979095503669,-27.2062681295066
MISIONES,Cainguás,Dos de Mayo Núcleo I,54014030,0,0,0,1566,0,0,0,0,1566,-54.6877327006159,-27.0205393332885
MISIONES,Cainguás,Salto Encantado,54014080,0,42,0,0,0,1,0,22,65,-54.8334856092969,-27.0822797871022
MISIONES,Cainguás,Pueblo Illia,54014070,0,0,0,0,0,0,0,89,89,-54.5624940052185,-27.1485153432864
MISIONES,Cainguás,Dos de Mayo Núcleo III,54014050,0,0,0,0,0,0,0,125,125,-54.6123536244069,-27.0065768537216
MISIONES,Candelaria,Bonpland,54021010,34,0,0,0,0,0,0,0,34,-55.4774200837194,-27.4820696887808
MISIONES,Candelaria,Candelaria,54021020,583,1,0,0,0,2,0,0,586,-55.7430844145913,-27.4591653471738
MISIONES,Candelaria,Mártires,54021050,0,0,0,0,13,0,0,3,16,-55.3777936639947,-27.4188647592881
MISIONES,Candelaria,Profundidad,54021060,0,0,0,0,0,0,0,3,3,-55.7034474067364,-27.5585198137316
MISIONES,Candelaria,Santa Ana,54021080,117,0,0,0,0,0,0,0,117,-55.5805568560225,-27.3671212837411
MISIONES,Capital,Garupá,54028010,921,692,0,10387,0,0,0,85,12085,-55.8224411787639,-27.4788128514289
MISIONES,Capital,Nemesio Parma,54028020,0,0,0,0,0,0,0,1,1,-55.9982208456294,-27.367003658843
MISIONES,Capital,Posadas,54028030,4954,60766,0,41503,11,8,0,231,107473,-55.8940020980262,-27.36621704276
MISIONES,Concepción,Concepción de la Sierra,54035020,0,458,0,3,0,1,0,154,616,-55.5209343056683,-27.9813155596218
MISIONES,Concepción,La Corita,54035030,0,12,0,0,0,0,0,0,12,-55.3552996953,-27.8884115577679
MISIONES,Eldorado,Colonia Victoria,54042010,4,0,0,0,0,0,0,0,4,-54.6215572258235,-26.3298887730818
MISIONES,Eldorado,Eldorado,54042020,6458,0,0,0,0,1,0,2,6461,-54.6238428075538,-26.4086211746541
MISIONES,Eldorado,Puerto Pinares,54042070,0,0,0,0,0,0,0,1,1,-54.6857660084129,-26.4268174271826
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,54049020,0,0,0,1,370,0,0,0,371,-53.6472133435976,-26.2546761021204
MISIONES,General Manuel Belgrano,Dos Hermanas,54049030,0,0,0,0,5,0,0,0,5,-53.7575832277415,-26.2918653520361
MISIONES,Guaraní,El Soberbio,54056010,0,0,0,0,520,1,0,729,1250,-54.2007777459323,-27.2908601020425
MISIONES,Guaraní,Fracrán,54056020,0,0,0,0,0,0,0,129,129,-54.3000439575816,-26.740151400562
MISIONES,Guaraní,San Vicente,54056030,0,0,0,3051,20,0,0,1267,4338,-54.4834965149084,-26.9953791755128
MISIONES,Iguazú,Esperanza,54063010,654,2000,0,1,0,0,0,100,2755,-54.6125092333468,-26.0232970897792
MISIONES,Iguazú,Libertad,54063020,325,0,0,0,0,0,0,0,325,-54.5821209872029,-25.9216713372731
MISIONES,Iguazú,Puerto Iguazú,54063030,585,0,0,7710,0,3,0,0,8298,-54.576736880982,-25.6010431152667
MISIONES,Iguazú,Wanda,54063040,694,0,0,1,0,3,0,0,698,-54.5610255460819,-25.9713257064178
MISIONES,Leandro N. Alem,Almafuerte,54070010,0,0,0,0,1,0,0,2,3,-55.4018892063726,-27.5062138362368
MISIONES,Leandro N. Alem,Arroyo del Medio,54070020,0,0,0,0,0,0,0,2,2,-55.4064788856063,-27.698002675484
MISIONES,Leandro N. Alem,Caá - Yarí,54070030,0,0,0,0,0,0,0,1,1,-55.2992348104351,-27.4807844367608
MISIONES,Leandro N. Alem,Cerro Azul,54070040,0,314,0,10,15,2,0,131,472,-55.4938681670811,-27.6310347455951
MISIONES,Leandro N. Alem,Dos Arroyos,54070050,0,0,0,2,0,0,0,0,2,-55.2587801693628,-27.694171423305
MISIONES,Leandro N. Alem,Gobernador López,54070060,0,0,0,0,20,0,0,0,20,-55.2124455595203,-27.6615245708492
MISIONES,Leandro N. Alem,Leandro N. Alem,54070070,575,3515,0,2,127,0,0,0,4219,-55.3264659218849,-27.601867604082
MISIONES,Leandro N. Alem,Olegario V. Andrade,54070080,0,0,0,0,0,0,0,7,7,-55.5017254277441,-27.5658220357689
MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),54070090,0,60,0,0,0,0,0,0,60,-55.3160862221368,-27.5583422242545
MISIONES,Libertador Grl. San Martín,Capioví,54077010,230,554,0,0,0,1,0,550,1335,-55.0569367980451,-26.9292033223206
MISIONES,Libertador Grl. San Martín,El Alcázar,54077020,0,0,0,0,0,1,0,0,1,-54.8161444547822,-26.7102586382645
MISIONES,Libertador Grl. San Martín,Garuhapé,54077030,46,779,0,0,0,1,0,42,868,-54.9576120074303,-26.8186828823083
MISIONES,Libertador Grl. San Martín,Puerto Leoni,54077050,0,0,0,0,0,0,0,321,321,-55.1694842635982,-26.9840910613646
MISIONES,Libertador Grl. San Martín,Puerto Rico,54077060,3597,1640,0,0,0,0,0,67,5304,-55.0240728847562,-26.8148524027618
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,54077070,2,297,0,0,0,1,0,48,348,-55.05758992095,-26.9665882832067
MISIONES,Libertador Grl. San Martín,San Miguel,54077100,1,0,0,0,0,0,0,0,1,-54.8892924101276,-26.8533367010148
MISIONES,Montecarlo,Montecarlo,54084030,892,177,0,2781,0,0,0,0,3850,-54.7614267394945,-26.5661764915312
MISIONES,Montecarlo,Puerto Piray,54084050,296,0,0,0,0,2,0,0,298,-54.7136760762691,-26.467494823767
MISIONES,Montecarlo,Taruma,54084060,0,0,0,0,0,1,0,0,1,-54.7278209571683,-26.7282097915611
MISIONES,Oberá,Alberdi,54091010,0,0,0,23,0,0,0,2,25,-55.2326585711531,-27.3569655848168
MISIONES,Oberá,Campo Ramón,54091020,0,324,0,12,15,1,0,0,352,-55.0237352385306,-27.4522700869441
MISIONES,Oberá,Campo Viera,54091030,0,0,0,359,0,0,0,352,711,-55.0528548158544,-27.3310558767329
MISIONES,Oberá,General Alvear,54091050,0,0,0,9,0,0,0,0,9,-55.1702709710527,-27.4228667193793
MISIONES,Oberá,Guaraní,54091060,4,0,0,22,0,0,0,0,26,-55.161363476829,-27.5203317456103
